Date,Facebook_Impressions,Instagram_Impressions,YouTube_Impressions,Facebook_Clicks,Instagram_Clicks,YouTube_Clicks,Facebook_Engagements,Instagram_Engagements,YouTube_Engagements,Facebook_Conversions,Instagram_Conversions,YouTube_Conversions,Facebook_Revenue,Instagram_Revenue,YouTube_Revenue,Demographic_ID,Geo_ID,Region
18-02-23,147668,210763,200947,6739,4120,2305,820,2256,14141,514,648,156,26990.92,19241.92,24151.16,12,105,Central
18-02-23,85821,104143,245900,10104,1216,4445,5602,8433,3700,226,1118,6,14268.57,5780.72,49078.71,10,105,Central
18-02-23,109503,260659,229193,4981,3680,4884,15675,589,2721,1838,187,153,47167.97,21703.44,5365.59,2,101,North
25-02-23,76585,32164,373884,6651,37,5466,2841,5331,9195,615,491,696,47446.3,1289.09,7221.61,2,104,West
25-02-23,125708,331152,18067,8005,526,2444,4349,16553,1473,260,527,1254,34434.63,24399.98,12108.39,3,104,West
25-02-23,295358,42333,233830,4641,6680,3118,2208,9260,13231,215,1794,148,33762.37,6099.62,25573.01,8,105,Central
25-02-23,240443,15691,249958,2366,2975,8696,7382,9025,5961,596,123,705,197.46,43080.45,24131.09,11,102,South
25-02-23,113977,19359,309227,7036,4814,1939,7866,9211,4365,1158,266,131,16312.76,10111.02,29365.22,10,101,North
25-02-23,25344,20492,376547,5126,2160,5746,14071,1887,7604,403,815,643,13679.84,27876.55,16671.61,5,105,Central
25-02-23,176304,255696,119545,5237,3577,3115,3115,3830,11860,378,734,284,27790.75,25305.92,13231.33,1,101,North
25-02-23,484273,41042,994,7674,2522,4395,8306,2420,7618,286,1291,103,14762.47,11814.31,32485.22,4,105,Central
25-02-23,237011,159637,48270,5600,1693,6573,2486,3091,11897,1471,240,284,17973.14,13921.81,32523.05,4,105,Central
25-02-23,232437,131446,39313,140,5083,6789,8887,9203,2630,704,376,405,2046.77,3637.97,51582.26,4,102,South
25-02-23,92073,178161,170612,8291,3196,2072,3500,11467,1153,335,904,671,19699.73,26282.93,14012.34,7,103,East
25-02-23,82921,398056,65038,3263,2455,9892,3312,7622,4293,1406,144,360,20722.07,6349.03,39852.9,1,104,West
25-02-23,353472,16299,123457,9077,1866,1087,849,5666,15177,1552,196,117,12626.67,12177.69,37525.64,11,101,North
25-02-23,217796,215641,82624,7797,1773,5547,673,9035,10337,320,136,1136,11330.87,11707.47,41635.66,5,103,East
25-02-23,271732,106832,216054,479,6605,3531,3431,3439,8555,933,482,699,20275.49,35406.08,24287.43,1,102,South
25-02-23,77065,335946,16299,13294,551,1546,7372,8013,4042,14,1228,73,16149.22,58139.93,1617.85,9,101,North
25-02-23,319264,9114,85831,2719,2105,7293,629,13082,9895,1097,83,708,1255.72,48869.39,24210.89,8,103,East
25-02-23,72052,119908,319394,9663,690,2073,10079,3215,2655,1124,744,285,9682.09,19282.73,49313.18,11,102,South
25-02-23,187151,189694,190575,5676,1363,4907,16517,448,34,241,1630,277,23824.08,16762.05,29616.87,8,103,East
25-02-23,322214,208488,51289,7169,1704,5515,7005,5841,6851,164,603,1345,4219.78,31478.89,29897.33,10,101,North
25-02-23,65732,76475,401092,4355,1112,4583,1416,2904,19587,811,1374,12,32382.54,30141.2,13319.26,6,105,Central
25-02-23,10407,231148,211020,6795,4632,659,1198,11833,2386,475,713,716,16931.37,48344.47,11786.16,8,104,West
25-02-23,137745,328562,48974,397,1509,10711,7670,2540,11872,608,365,722,7844.36,6433.61,44583.03,8,101,North
25-02-23,179235,22457,199050,106,1482,12042,7480,5233,8843,1004,603,255,21356.95,15737.97,31962.08,5,104,West
04-03-23,133986,35003,259152,12836,1106,1603,15035,1234,5134,313,564,592,27216.86,5642.28,25708.86,7,104,West
04-03-23,439219,35144,84220,5677,3641,5418,6891,4689,4982,196,1210,186,24709.94,19824.82,10741.24,10,103,East
04-03-23,171297,37344,202589,3478,1478,6179,4332,12950,598,1047,318,285,3365.72,18777.89,40778.39,6,102,South
04-03-23,246839,241348,47311,2873,1781,8380,4817,756,10036,862,63,460,8250.22,47710.2,4530.58,8,101,North
04-03-23,69565,236206,123803,9875,835,264,11870,4542,5336,460,1128,41,66878.53,8297.03,4057.44,1,105,Central
04-03-23,220646,17338,348896,3361,6071,804,20575,1438,199,9,1151,783,1197.46,44315.46,13549.08,7,101,North
04-03-23,112910,294719,125272,602,3218,6219,8925,1657,4444,271,1430,467,25422.06,1179.09,45673.85,10,105,Central
04-03-23,184810,300349,48807,312,609,10522,1207,9702,5418,350,1320,377,42591.86,4503.11,24495.03,12,103,East
04-03-23,214938,286328,22692,10912,1962,1934,1057,8360,8124,967,508,645,24403.26,23784.58,7426.16,9,105,Central
04-03-23,410248,53974,74640,1736,6492,3984,9026,4067,11165,567,153,623,46548.65,16614.39,782.96,7,101,North
04-03-23,79839,156330,243115,1067,5783,9073,5060,3726,7127,1179,513,14,7352.27,702.02,54748.71,12,101,North
04-03-23,384037,41556,54235,1227,5490,5513,4726,3170,11377,671,764,169,4678.6,44690.42,20509.98,1,101,North
04-03-23,94865,197439,300347,971,3635,6484,5756,11096,3340,517,232,1451,53393.72,3468.15,2761.13,10,102,South
04-03-23,194375,215941,186778,5723,2966,4748,13451,3887,2463,461,1127,561,64436.82,749.99,440.19,5,103,East
04-03-23,31895,232399,149908,522,4533,10371,12592,2937,2597,748,597,266,25477.24,13370.06,39575.7,3,101,North
04-03-23,348299,20136,93300,2517,10146,730,1561,1941,17833,73,1188,145,30746.52,7062.94,36215.54,7,102,South
04-03-23,237155,197756,162057,9218,2914,3007,2826,10579,5052,527,689,264,15869.27,43488.65,15150.08,11,101,North
04-03-23,182001,96481,231209,2636,5981,4113,4094,8904,3696,122,11,1427,29881.28,21610.13,24887.59,11,105,Central
04-03-23,398304,57299,132451,1656,9841,1166,7200,11083,489,463,1342,308,25166.43,22152.01,18810.56,5,103,East
04-03-23,106278,218120,93363,2656,5417,5618,1352,10104,9783,330,485,1258,28190.74,2244.52,36404.74,7,103,East
04-03-23,42681,163552,281987,2597,7624,3455,804,54,23680,546,750,98,39936.72,29373.44,7036.84,7,105,Central
04-03-23,2978,300904,271270,7658,4855,2547,3884,8177,9444,678,389,766,13298.3,7745.01,50526.69,9,105,Central
04-03-23,189629,193390,137884,7556,736,3168,12536,5157,6200,320,29,1061,12295.75,10161.66,38119.59,9,104,West
04-03-23,150312,358993,17959,3326,1277,7383,2174,939,19198,1386,83,430,5540.78,38756.53,21629.69,7,105,Central
11-03-23,39891,163640,282571,9630,1244,3614,7272,3628,5658,220,1434,454,19719.14,12593.46,25537.4,4,102,South
11-03-23,157708,102590,222579,4658,7201,460,12413,2709,392,797,111,595,2946.58,13001,64037.42,2,105,Central
11-03-23,183407,204201,73134,8935,4895,901,10005,8651,3037,527,142,1463,14033.65,12092.43,44866.92,4,103,East
11-03-23,54274,313493,52180,1411,4983,5381,17299,5891,230,849,410,580,43866.31,10649.79,5147.9,9,102,South
11-03-23,58031,171556,193741,798,6619,2666,16963,2840,4174,13,623,732,11106.12,22882.37,43258.51,11,101,North
11-03-23,137631,302035,91949,6350,3939,1193,2358,18450,1799,898,250,253,12683.63,26487.82,40734.55,5,102,South
11-03-23,39366,300034,159763,815,3230,6059,10443,3365,8564,289,1184,396,19462.2,30025.55,28509.25,2,101,North
11-03-23,206642,202580,53598,6224,844,4989,11995,2325,884,413,789,517,6554.13,14586.82,38132.05,11,105,Central
11-03-23,107620,164419,261557,479,7972,2793,2727,13125,605,851,509,557,2099.29,28817.17,32381.54,7,104,West
11-03-23,378031,17356,163071,3091,5666,2587,7590,993,13294,1619,249,9,50065.95,11080.46,4853.59,11,104,West
11-03-23,206115,117823,136399,392,2590,11771,12140,815,8831,366,989,276,40976.71,4528.4,27629.89,9,104,West
11-03-23,429535,14209,14822,1259,6878,4355,3844,12845,15,949,232,928,33173.4,20302.15,6334.45,3,101,North
11-03-23,100750,320188,31981,629,1566,9532,9473,4457,3322,618,1035,183,13723.08,21761.06,33945.86,5,101,North
11-03-23,268573,61492,170646,4641,2192,7855,4087,7921,5876,253,671,454,11761.7,38306.59,16043.71,11,102,South
11-03-23,90691,350812,87830,2833,837,6755,2727,3168,14466,569,1185,93,58559.53,359.08,16054.39,5,102,South
11-03-23,272996,199995,78607,4238,273,5969,10557,10168,450,158,73,1928,1584.83,17006.45,37038.72,3,104,West
11-03-23,127112,242886,110723,2625,8500,3013,84,67,20989,907,108,465,2550.39,35792.72,18359.89,3,101,North
11-03-23,57222,40353,347935,6833,4308,3421,16744,3144,1174,106,1798,270,36339.7,7547.75,33883.55,5,105,Central
11-03-23,44266,122496,248132,85,4891,5495,4989,8069,2156,1037,218,72,9721.78,18880.02,38350.2,11,105,Central
11-03-23,317492,41392,184999,736,982,8680,13554,359,1857,231,185,1266,7026.65,40894.94,11080.41,11,102,South
11-03-23,367433,117861,90780,765,2423,12257,4052,12995,4263,17,1167,597,52219.38,3676.77,1103.85,8,105,Central
11-03-23,188833,45177,271973,142,11001,4413,16489,2955,3616,109,58,1446,34521.01,12566.25,28987.74,5,102,South
11-03-23,146256,274889,20581,7981,1433,915,6113,220,13488,323,978,81,35843.05,12641.38,11029.57,3,104,West
11-03-23,188068,156591,151266,6182,7379,749,6395,10093,494,176,538,678,18357.42,28778.78,25271.8,11,104,West
18-03-23,373848,32860,111530,7497,3466,2118,12315,3790,1536,1169,99,231,23264.83,44256.19,3790.98,10,104,West
18-03-23,124754,310548,81270,5074,2975,6536,7363,6028,2339,1874,115,108,28538.72,10112.24,24673.04,5,102,South
18-03-23,390885,78127,10888,9116,2917,1835,77,489,14997,1265,98,286,2145.2,20772.03,48363.77,3,102,South
18-03-23,8865,94468,339915,300,12935,1415,3756,993,14944,1084,57,203,23162.74,15285.93,29454.33,8,103,East
18-03-23,132115,91657,195936,1660,2402,6253,1892,4867,12301,713,486,728,35973.18,9925.41,25406.41,5,104,West
18-03-23,139966,218591,174452,358,5878,3884,12978,2964,6457,781,749,552,71768.67,5642.62,762.71,12,103,East
18-03-23,153031,227408,25935,10615,833,531,12553,1993,1722,250,921,588,19268.26,2320.03,53185.71,11,102,South
18-03-23,3593,50829,490232,1095,2308,7022,11216,2203,6075,27,1465,27,32405.89,8108.07,26597.04,12,102,South
18-03-23,41893,319677,79019,1069,11595,1349,3721,3402,8742,378,984,553,8157.32,42275.97,18244.71,9,101,North
18-03-23,23919,40939,410082,4725,231,5166,1500,17846,1686,359,77,935,13229.31,53421.98,4152.71,9,101,North
18-03-23,45114,26846,421862,8285,2023,2615,1196,17277,482,530,237,1373,52032.73,2500.55,6099.72,4,104,West
18-03-23,139884,238885,27460,6340,7391,204,8892,365,7337,501,1335,346,22020.34,50863.51,503.15,10,103,East
18-03-23,196441,18457,242686,7570,1753,3457,14593,5985,1303,904,615,13,42451.96,6548.61,13874.43,9,103,East
18-03-23,411792,49535,52974,4683,3385,2065,72,15682,8082,513,746,501,16215.71,51991.53,6653.76,10,105,Central
18-03-23,54595,174699,298729,3983,1969,8547,10326,5175,2494,150,248,1360,20320.95,20629.55,29838.5,7,104,West
18-03-23,109010,202728,239108,1603,5273,4237,9467,9220,2873,792,645,155,43939.51,8832.69,25058.8,9,102,South
18-03-23,183775,201826,85701,7076,777,2739,9656,5595,6096,275,1004,321,49459.28,10451.99,6585.73,6,102,South
18-03-23,324153,27653,77889,2207,1421,7071,12594,1213,2168,16,732,672,2574.63,4074.79,56845.58,12,103,East
18-03-23,105486,171791,146738,10785,54,1272,3398,13834,2502,811,322,776,32851.38,29924.6,12586.02,3,104,West
18-03-23,4884,80454,447735,2621,6242,1579,20004,1947,2017,1033,67,271,69144.01,1510.37,6992.62,2,102,South
18-03-23,125726,168255,134310,8374,288,1412,6162,229,11272,686,916,304,8955.96,27462.8,28311.24,5,101,North
18-03-23,34581,382079,36292,585,4244,5547,12296,906,2842,1535,115,467,17328.61,27235.57,18239.82,6,102,South
18-03-23,244421,268773,34634,6447,1342,3209,12459,7475,4588,1545,35,499,15886.27,30188.49,32508.24,1,105,Central
18-03-23,150978,341701,52957,6581,610,4991,6904,2151,11602,257,776,377,23306.47,31248.51,14318.02,9,105,Central
25-03-23,1117,511897,20709,4905,5135,2386,5405,11638,3347,89,770,1165,21982.84,34569.42,6206.74,6,103,East
25-03-23,188805,23636,223606,121,10848,1861,5235,3527,6438,869,334,716,14345.74,15308.65,33203.61,4,102,South
25-03-23,44571,424102,93298,4056,10059,713,6674,1411,13061,290,926,659,19907.18,17021.59,26499.23,5,104,West
25-03-23,10479,257333,260336,7640,544,1835,3164,2393,19216,794,151,648,31044.1,24557.27,1667.63,12,104,West
25-03-23,354302,122036,70406,4469,8370,2027,13262,2249,977,62,1275,724,6802.7,12411.82,36955.48,10,105,Central
25-03-23,65422,4615,479193,278,5542,6237,16537,6183,1709,261,1251,151,33964.04,19089.02,4885.94,8,102,South
25-03-23,65167,85825,421228,4596,4100,5292,3450,18870,1116,587,111,968,12009.64,15618.97,41377.39,12,104,West
25-03-23,129449,29710,340789,6786,5233,1981,4498,11541,2504,157,288,1600,17447.21,32080.75,26766.04,12,104,West
25-03-23,51014,369588,63230,5650,7133,2684,7318,5731,6275,286,40,1793,48390.92,7428.18,20834.9,5,104,West
25-03-23,291689,110421,11238,1887,127,9484,6063,12814,517,457,541,1161,13930.34,57324.43,4475.23,7,105,Central
25-03-23,164691,161906,185987,397,255,11452,2530,10213,7680,166,156,1635,38610.86,20222.84,4619.3,6,104,West
25-03-23,206681,105762,127643,1313,10691,1377,11356,3983,5280,1121,845,188,24309.13,24728.77,7916.1,6,105,Central
25-03-23,163453,121570,139002,5465,9809,250,238,13253,2558,1278,589,159,1856.85,1972.92,60716.23,12,105,Central
25-03-23,199254,251693,134512,1667,5655,7613,7674,5430,3770,2012,17,72,15937.11,46524.67,2816.22,2,104,West
25-03-23,198960,32850,219102,2146,2565,7625,4585,8864,3603,637,532,366,237.19,19429.46,57078.35,5,101,North
25-03-23,127680,244280,159573,2631,4420,3836,1129,19508,4053,56,1381,494,17168.88,54446.7,5451.42,1,104,West
25-03-23,8163,446850,132830,7465,165,5549,4065,3842,11815,539,756,764,33466.17,25863.12,1455.71,11,105,Central
25-03-23,90764,88869,251075,63,8945,1353,6434,1326,10288,336,338,1221,16978.51,31760.94,8750.55,3,101,North
25-03-23,206348,166592,213669,7785,368,6388,11140,2757,2290,812,269,603,21124.71,45974.88,2606.41,11,101,North
25-03-23,108043,44575,352187,1991,625,7790,3232,13341,227,1301,51,605,4889.79,50500.87,7181.34,5,102,South
25-03-23,26503,137060,385397,1055,864,8781,2170,15510,480,220,758,1024,3192,27130.95,35168.05,10,102,South
25-03-23,68579,181534,298139,2882,9275,2450,2156,8981,9085,491,323,539,134.87,1099.53,54651.6,6,103,East
25-03-23,30021,274561,217052,481,1739,13535,4125,2390,10785,563,386,814,9333.67,44361.8,1996.53,12,105,Central
25-03-23,223679,113604,149014,4370,2315,7725,2193,6853,10128,273,242,1551,22268.75,43727.02,3911.23,1,102,South
01-04-23,214508,110979,117647,2246,2236,6102,3710,452,16024,722,26,1244,20542.88,11957.86,25594.26,3,105,Central
01-04-23,67132,28797,319432,1233,10569,17,7355,6245,2849,692,301,740,11767.19,6872.14,43834.67,4,103,East
01-04-23,328061,16557,177144,2369,9404,2207,4048,14158,1319,1100,289,364,2276.53,39954.92,19633.55,9,104,West
01-04-23,145120,116088,265343,3826,6352,607,11192,2419,4861,752,862,147,30080.72,17947.01,15042.27,9,104,West
01-04-23,31220,109253,383214,4934,954,5287,3633,6210,8368,679,513,317,3837.86,11037.43,61702.71,9,101,North
01-04-23,362523,164329,47519,573,1713,12305,1414,5782,9854,408,840,469,42799.9,642.57,25688.53,12,102,South
01-04-23,65892,178046,187809,700,2183,7178,1794,15553,4908,36,1292,334,46383.72,28437.62,4416.66,10,102,South
01-04-23,142242,65978,235851,2332,9122,1938,212,14254,5930,435,157,1025,12234.47,52620.19,9912.34,10,103,East
01-04-23,105964,358050,11591,6956,4773,1775,8808,8490,5770,22,689,1241,7038.77,7773.4,54837.83,9,103,East
01-04-23,322259,154721,57919,470,145,13758,21377,1812,1326,326,904,111,12475.5,38628.49,15088.01,11,101,North
01-04-23,271803,28166,222062,5276,10388,234,11487,8750,1306,1417,59,394,43866.12,17236.31,9448.57,12,103,East
01-04-23,76188,325600,174781,6973,1311,3995,1818,6642,7355,21,1290,57,31530.13,16366.26,18720.61,3,105,Central
01-04-23,18525,309819,130667,9390,3441,2262,4136,7757,12147,527,453,638,2600.55,41810.4,22191.05,7,105,Central
01-04-23,40723,27360,387050,10520,129,3470,5031,2940,13299,99,1299,88,40704.93,7184.48,26693.59,4,105,Central
01-04-23,50242,363563,164176,1917,3599,8996,16309,4811,3557,855,539,165,10122.53,48781.01,18300.46,9,105,Central
01-04-23,258892,132400,25605,1553,3042,7686,711,7561,12280,294,263,1099,35035.82,6344.84,25457.34,8,104,West
01-04-23,267232,236181,75332,1601,5716,7899,5478,9444,6619,916,509,215,23071.39,6193.99,30484.62,5,103,East
01-04-23,209963,125956,194116,4441,1023,9833,14361,3209,2163,544,587,858,27411.82,7999.32,43653.86,10,105,Central
01-04-23,4673,574088,2635,2816,6831,4292,3833,8154,4317,68,513,1432,25692.6,38404.84,6708.56,1,104,West
01-04-23,218309,344362,1588,9130,586,622,6804,1807,10409,724,795,10,202.38,19389.02,46234.6,7,103,East
01-04-23,72705,400790,8472,2239,5589,3787,12764,361,2184,628,850,264,1842.94,58966.26,1961.8,12,102,South
01-04-23,113997,228834,174506,8631,655,6495,1181,5946,11203,895,606,631,40417.15,27490.38,8247.47,6,104,West
01-04-23,379435,96662,33220,1544,4861,6433,6864,2332,12878,918,67,726,8948.6,37725.13,10721.27,6,103,East
01-04-23,86681,183557,168171,1444,4293,5637,11455,2921,10205,133,1183,358,4984.84,21987.11,42893.05,5,102,South
08-04-23,196250,232443,95719,98,1282,10193,2935,775,15707,265,797,1035,25966.06,17361.63,25400.31,5,101,North
08-04-23,23635,190323,313337,5118,584,9661,20788,2625,836,561,1141,283,15310.2,10524,47927.8,1,105,Central
08-04-23,210118,102633,99852,1823,245,8409,3220,15340,6348,55,150,1152,11767.3,8591.46,45975.24,4,104,West
08-04-23,162630,277922,142349,511,3001,7759,8079,2198,5086,503,462,492,49019.63,1551.49,15125.88,7,101,North
08-04-23,14262,310390,111399,2981,241,7368,2341,7607,14470,435,501,595,13189.28,32552.91,11348.81,11,101,North
08-04-23,290034,100699,61948,2196,6111,3929,7658,9861,1009,316,1034,539,3247.91,41290.38,21726.71,4,103,East
08-04-23,398470,42236,19903,2546,179,10262,9174,449,13701,487,447,815,26090.96,14691.59,17439.45,11,105,Central
08-04-23,166611,307335,124338,6655,99,6132,13928,371,2258,157,1000,443,34703.16,33279.14,3946.7,9,104,West
08-04-23,433931,30323,76812,303,9438,484,633,14460,7674,1274,106,263,44316.8,2198.17,29659.03,5,102,South
08-04-23,116731,261071,68399,3410,4846,3234,5308,2448,13515,943,88,665,10260.36,24073.91,23443.73,2,101,North
08-04-23,143521,245482,154084,2769,4321,4375,616,615,14668,1064,13,426,16697.72,10514.67,37512.61,8,105,Central
08-04-23,187008,131714,128878,3890,1481,9016,6894,4009,8881,110,1551,384,42831,17716.51,8004.49,9,104,West
08-04-23,293044,159027,71027,9761,5408,633,15072,6234,2996,431,1409,300,9264.34,66024.41,1479.25,5,104,West
08-04-23,86569,32048,283745,1902,2156,7627,15657,7891,548,338,241,1429,36432.11,19237.99,13048.9,7,105,Central
08-04-23,90331,185917,204251,3438,5146,3848,2198,8504,6739,132,1008,759,17667.88,38660.59,12971.53,1,104,West
08-04-23,126467,88727,216910,3789,4139,4728,9153,7485,6100,1403,191,464,24056.01,7739.65,40306.34,10,101,North
08-04-23,137317,223535,68209,189,8025,5154,14986,4339,5341,1355,117,308,35006.13,31766.72,6690.15,5,102,South
08-04-23,337165,233395,23530,783,11375,1386,20721,1132,343,567,1430,73,2449.13,1331,56898.87,7,103,East
08-04-23,112187,250466,50710,1686,4656,7793,13494,507,1420,89,613,1096,5752.75,3577.37,68044.88,6,101,North
08-04-23,155332,370,293621,1981,2431,6155,5450,6417,3396,950,263,730,12874.37,63167.36,1074.27,5,101,North
08-04-23,195982,216064,108529,2428,1750,7334,3806,10196,10619,35,1713,412,44649.04,24019.8,10689.16,10,102,South
08-04-23,216782,42274,174540,7728,1626,2585,8224,6293,7987,740,197,389,4978.63,22796.78,37425.59,11,102,South
08-04-23,237571,145359,182882,12157,2096,1300,4486,13508,134,729,622,8,18970.62,26949.64,17754.74,4,102,South
08-04-23,51909,518622,1454,7188,1858,3100,9625,8094,5549,963,23,564,21915.07,16899.41,16525.52,12,104,West
15-04-23,16662,344729,148291,296,4831,6543,11041,5990,6409,140,1189,366,20194.88,1443.43,40124.69,12,102,South
15-04-23,110548,281284,152604,397,6468,4268,2975,8910,4257,963,105,814,16982.15,10833.17,37909.68,1,101,North
15-04-23,260473,156793,48340,6359,6877,175,9890,11951,41,532,261,566,40437.04,19037.37,12075.59,6,105,Central
15-04-23,71600,256381,157012,4561,7556,1842,9199,10164,718,589,1086,42,38973.72,2964.56,18311.72,7,101,North
15-04-23,191832,139524,159498,2448,3406,5626,3722,10351,2371,495,673,868,20277.32,28463.35,23320.33,1,101,North
15-04-23,29933,66573,326961,3285,5224,3550,8387,4908,8686,353,200,1256,40505.11,9041.35,12867.54,7,105,Central
15-04-23,154458,85495,344832,3115,6454,1235,12850,5616,2371,1082,516,572,18023.18,25096.98,34595.84,11,101,North
